Datetime,Cancel_Type,Vehicle Type,Ride Distance,Booking Value,is_cancelled,Hour,Is_Weekend,Pickup Location
2024-05-08 12:08:51,Incomplete,eBike,18.06,140.0,1,12,0,Vishwavidyalaya
2024-10-12 17:45:45,Completed,Uber XL,42.63,590.0,0,17,1,Anand Vihar
2024-06-20 14:45:22,Completed,Auto,12.66,332.0,0,14,0,Keshav Puram
2024-01-20 20:33:14,Completed,eBike,31.0,1212.0,0,20,1,Peeragarhi
2024-10-28 19:23:55,Customer Cancelled,Premier Sedan,,,1,19,0,Tilak Nagar
2024-05-26 17:17:55,Completed,Bike,24.59,669.0,0,17,1,Gurgaon Sector 29
2024-12-20 16:52:01,Completed,Auto,38.1,76.0,0,16,0,Botanical Garden
2024-08-30 14:07:09,Completed,Go Mini,37.6,544.0,0,14,0,IIT Delhi
2024-11-29 18:10:55,Completed,eBike,24.33,415.0,0,18,0,IGI Airport
2024-05-14 17:20:43,Completed,Auto,45.7,151.0,0,17,0,Golf Course Road
2024-12-06 07:04:39,Incomplete,Premier Sedan,15.02,976.0,1,7,0,Sultanpur
2024-07-14 12:15:05,No Driver Found,eBike,,,1,12,1,Central Secretariat
2024-01-07 20:40:55,Incomplete,Go Mini,15.29,1367.0,1,20,1,Bhikaji Cama Place
2024-02-19 11:06:02,Driver Cancelled,Go Mini,,,1,11,0,Rohini West
2024-04-14 21:58:20,Completed,eBike,25.35,732.0,0,21,1,Jasola
2024-04-11 14:07:57,Completed,Go Sedan,10.7,293.0,0,14,0,Noida Extension
2024-12-17 12:06:03,Completed,Go Mini,5.12,68.0,0,12,0,Satguru Ram Singh Marg
2024-01-20 17:38:18,No Driver Found,Premier Sedan,,,1,17,1,Kherki Daula Toll
2024-07-02 08:39:05,Completed,Bike,35.62,234.0,0,8,0,IMT Manesar
2024-05-16 20:43:23,Completed,Go Mini,44.4,634.0,0,20,0,Huda City Centre
2024-09-05 20:12:28,Completed,Go Mini,46.28,547.0,0,20,0,Golf Course Road
2024-02-29 21:25:57,Driver Cancelled,Premier Sedan,,,1,21,0,Noida Film City
2024-11-17 21:16:07,Completed,Bike,4.94,292.0,0,21,1,Delhi Gate
2024-11-27 07:30:48,No Driver Found,Go Mini,,,1,7,0,IMT Manesar
2024-11-23 22:17:54,Completed,Go Mini,7.97,246.0,0,22,1,Ghitorni
2024-03-02 18:05:37,No Driver Found,Premier Sedan,,,1,18,1,Madipur
2024-01-27 10:49:55,Completed,Go Mini,9.92,705.0,0,10,1,INA Market
2024-12-21 02:05:35,Completed,Bike,41.75,451.0,0,2,1,Moti Nagar
2024-08-05 20:27:59,Completed,Bike,14.32,370.0,0,20,0,MG Road
2024-10-17 11:38:01,Completed,Go Sedan,24.17,676.0,0,11,0,Saket
2024-11-24 11:01:45,Completed,Bike,11.53,1244.0,0,11,1,IMT Manesar
2024-11-22 20:33:10,Completed,Auto,20.94,408.0,0,20,0,IMT Manesar
2024-09-06 22:46:54,Completed,Go Sedan,32.2,870.0,0,22,0,GTB Nagar
2024-06-18 15:47:22,No Driver Found,Auto,,,1,15,0,Saidulajab
2024-03-05 18:35:53,Completed,Auto,29.72,823.0,0,18,0,Udyog Vihar
2024-09-09 16:41:39,Incomplete,eBike,10.27,533.0,1,16,0,Anand Vihar ISBT
2024-10-02 08:01:45,Completed,Go Sedan,23.49,349.0,0,8,0,Anand Vihar ISBT
2024-04-12 09:00:27,Customer Cancelled,Auto,,,1,9,0,IGI Airport
2024-09-10 15:20:48,Driver Cancelled,Auto,,,1,15,0,Samaypur Badli
2024-08-22 14:16:58,Completed,eBike,24.92,426.0,0,14,0,Kirti Nagar
2024-12-17 06:20:07,Customer Cancelled,Auto,,,1,6,0,Kadarpur
2024-01-03 18:58:39,Completed,Bike,29.73,251.0,0,18,0,Jahangirpuri
2024-09-30 19:39:14,Driver Cancelled,Go Sedan,,,1,19,0,Arjangarh
2024-09-21 16:31:36,Driver Cancelled,eBike,,,1,16,1,Green Park
2024-04-07 18:52:35,Customer Cancelled,Bike,,,1,18,1,Bhikaji Cama Place
2024-03-27 12:21:17,Completed,Go Sedan,27.74,412.0,0,12,0,Vinobapuri
2024-07-31 11:55:31,Completed,Go Sedan,27.91,279.0,0,11,0,ITO
2024-07-20 08:55:24,Completed,Go Mini,24.61,283.0,0,8,1,Udyog Vihar Phase 4
2024-12-14 21:11:18,Customer Cancelled,Go Sedan,,,1,21,1,Vasant Kunj
2024-05-25 17:52:57,Driver Cancelled,Auto,,,1,17,1,Manesar
2024-04-04 21:15:48,Customer Cancelled,Go Sedan,,,1,21,0,Udyog Bhawan
2024-05-25 19:06:22,Completed,Bike,45.07,483.0,0,19,1,IIT Delhi
2024-11-13 15:01:31,Completed,eBike,19.97,151.0,0,15,0,Ghitorni Village
2024-06-10 18:13:17,Customer Cancelled,eBike,,,1,18,0,Vatika Chowk
2024-05-11 11:10:11,Completed,Bike,12.58,90.0,0,11,1,DLF City Court
2024-04-04 18:06:15,Completed,Auto,30.61,313.0,0,18,0,Badarpur
2024-08-11 03:34:45,Completed,Bike,42.39,608.0,0,3,1,Ashram
2024-09-09 17:13:27,Completed,Go Mini,47.73,60.0,0,17,0,Uttam Nagar
2024-07-16 19:13:46,Driver Cancelled,Premier Sedan,,,1,19,0,Pulbangash
2024-10-19 21:40:10,No Driver Found,Premier Sedan,,,1,21,1,Sarai Kale Khan
2024-09-15 20:12:25,Driver Cancelled,Premier Sedan,,,1,20,1,Basai Dhankot
2024-12-27 17:11:12,Completed,Go Mini,27.94,1473.0,0,17,0,Noida Film City
2024-03-17 17:00:54,Completed,Go Mini,19.33,808.0,0,17,1,INA Market
2024-03-04 10:24:01,Completed,Go Sedan,26.46,726.0,0,10,0,Khandsa
2024-09-17 09:06:43,No Driver Found,Go Sedan,,,1,9,0,Mansarovar Park
2024-06-14 08:24:31,Completed,Bike,37.68,462.0,0,8,0,Jahangirpuri
2024-04-27 16:00:22,Driver Cancelled,Auto,,,1,16,1,Dilshad Garden
2024-10-11 11:28:06,Completed,Go Mini,15.93,312.0,0,11,0,Inderlok
2024-02-18 19:27:42,Completed,Auto,35.43,770.0,0,19,1,Arjangarh
2024-06-19 10:46:48,Completed,Uber XL,49.15,75.0,0,10,0,Badarpur
2024-01-21 16:41:00,Completed,Premier Sedan,40.72,197.0,0,16,1,Golf Course Road
2024-09-19 18:01:56,No Driver Found,Premier Sedan,,,1,18,0,Bahadurgarh
2024-04-04 22:11:33,Completed,Go Sedan,30.21,141.0,0,22,0,India Gate
2024-08-22 20:13:43,Completed,Premier Sedan,15.49,441.0,0,20,0,Saket A Block
2024-08-31 10:50:26,Customer Cancelled,Go Mini,,,1,10,1,Rajiv Chowk
2024-09-05 08:33:43,Completed,Go Sedan,32.17,595.0,0,8,0,Govindpuri
2024-10-14 23:18:45,Completed,Go Sedan,34.36,329.0,0,23,0,Laxmi Nagar
2024-10-19 11:32:38,Completed,Bike,47.99,555.0,0,11,1,Chandni Chowk
2024-03-28 18:43:58,Customer Cancelled,Go Mini,,,1,18,0,Old Gurgaon
2024-04-27 16:33:29,Completed,Premier Sedan,42.22,411.0,0,16,1,Sonipat
2024-02-10 21:20:24,Incomplete,Bike,7.45,420.0,1,21,1,Chandni Chowk
2024-07-03 17:05:58,Completed,Uber XL,41.65,122.0,0,17,0,Kaushambi
2024-05-16 10:21:58,Driver Cancelled,Go Mini,,,1,10,0,Seelampur
2024-03-26 10:51:57,Completed,Auto,8.86,110.0,0,10,0,Janakpuri
2024-06-05 00:07:52,Completed,Premier Sedan,26.64,110.0,0,0,0,Ghitorni Village
2024-07-14 11:32:06,Completed,Bike,44.15,133.0,0,11,1,Sonipat
2024-04-07 22:24:24,Completed,Premier Sedan,33.75,683.0,0,22,1,Sarai Kale Khan
2024-07-31 11:56:40,Customer Cancelled,Auto,,,1,11,0,Delhi Gate
2024-12-24 09:58:39,Completed,Go Mini,46.08,272.0,0,9,0,Manesar
2024-03-08 00:44:26,Completed,Auto,9.99,505.0,0,0,0,Rithala
2024-06-09 18:39:36,Completed,Go Mini,41.49,419.0,0,18,1,Satguru Ram Singh Marg
2024-05-26 08:12:06,Completed,Go Mini,36.6,158.0,0,8,1,Shastri Park
2024-09-28 16:36:28,Completed,Auto,46.63,723.0,0,16,1,Ghitorni Village
2024-05-10 16:45:49,Completed,Premier Sedan,22.38,191.0,0,16,0,Shahdara
2024-04-18 12:57:23,Completed,Auto,10.12,788.0,0,12,0,Sushant Lok
2024-02-08 15:15:10,Completed,Go Sedan,41.66,721.0,0,15,0,Inderlok
2024-06-25 20:24:06,No Driver Found,Bike,,,1,20,0,RK Puram
2024-12-08 08:02:13,Completed,Go Sedan,36.86,639.0,0,8,1,Paharganj
2024-11-30 18:38:03,Driver Cancelled,Go Mini,,,1,18,1,Indraprastha
2024-07-21 08:39:46,Completed,Bike,23.73,285.0,0,8,1,Udyog Vihar Phase 4
2024-11-14 12:36:07,Driver Cancelled,Auto,,,1,12,0,Old Gurgaon
2024-01-07 16:59:51,Completed,eBike,43.11,442.0,0,16,1,Noida Sector 18
2024-08-19 22:35:24,Completed,Auto,32.58,661.0,0,22,0,Pitampura
2024-12-30 19:32:57,Completed,Go Sedan,34.86,319.0,0,19,0,Inderlok
2024-02-03 16:41:53,Completed,Go Sedan,49.2,342.0,0,16,1,Munirka
2024-01-04 19:55:01,Customer Cancelled,Bike,,,1,19,0,Adarsh Nagar
2024-04-19 17:42:26,Customer Cancelled,Auto,,,1,17,0,Old Gurgaon
2024-09-19 13:58:43,Completed,Bike,24.8,196.0,0,13,0,Okhla
2024-08-19 06:03:31,Completed,Go Sedan,45.48,119.0,0,6,0,Cyber Hub
2024-05-13 09:46:52,Completed,Go Sedan,48.64,53.0,0,9,0,Jhilmil
2024-09-07 01:28:39,Customer Cancelled,Bike,,,1,1,1,Yamuna Bank
2024-03-25 19:29:19,Completed,eBike,27.04,852.0,0,19,0,Subhash Chowk
2024-06-14 16:50:10,Completed,Go Mini,41.99,424.0,0,16,0,Mansarovar Park
2024-09-13 16:41:21,Completed,Bike,43.44,156.0,0,16,0,Shivaji Park
2024-01-26 22:52:46,Completed,Bike,34.57,604.0,0,22,0,Mayur Vihar
2024-06-01 19:36:45,Completed,Go Mini,2.55,694.0,0,19,1,New Delhi Railway Station
2024-01-27 12:13:11,Completed,Bike,45.46,527.0,0,12,1,Ardee City
2024-11-24 10:12:24,Driver Cancelled,Go Sedan,,,1,10,1,Anand Vihar ISBT
2024-01-23 11:24:27,Completed,Go Mini,31.92,132.0,0,11,0,Raj Nagar Extension
2024-10-27 20:48:38,Completed,Go Sedan,20.43,1384.0,0,20,1,Manesar
2024-06-01 10:43:11,Driver Cancelled,Go Mini,,,1,10,1,Noida Extension
2024-04-04 15:41:35,No Driver Found,Premier Sedan,,,1,15,0,Nawada
2024-02-24 07:44:14,Driver Cancelled,Auto,,,1,7,1,Gurgaon Railway Station
2024-11-29 12:27:49,Completed,Go Mini,46.28,580.0,0,12,0,Arjangarh
2024-08-29 19:38:36,Completed,Go Mini,26.97,102.0,0,19,0,Hauz Rani
2024-04-20 17:55:59,Completed,Auto,27.15,666.0,0,17,1,Nirman Vihar
2024-10-22 16:05:47,Incomplete,Go Mini,5.42,660.0,1,16,0,New Colony
2024-09-21 10:49:20,Completed,Bike,5.72,2718.0,0,10,1,Manesar
2024-05-23 17:26:25,Completed,Bike,28.99,370.0,0,17,0,Sikanderpur
2024-10-28 17:06:27,Customer Cancelled,Bike,,,1,17,0,Dwarka Sector 21
2024-01-10 14:47:54,Completed,Go Sedan,15.33,186.0,0,14,0,Kashmere Gate
2024-07-05 06:24:52,Driver Cancelled,Bike,,,1,6,0,Sarojini Nagar
2024-02-12 05:08:25,Driver Cancelled,Auto,,,1,5,0,Sadar Bazar Gurgaon
2024-04-28 19:20:43,Driver Cancelled,Auto,,,1,19,1,Lajpat Nagar
2024-08-11 10:25:35,Completed,Go Sedan,47.95,102.0,0,10,1,Rajiv Nagar
2024-12-04 19:54:28,Incomplete,Go Sedan,3.08,693.0,1,19,0,Yamuna Bank
2024-03-16 18:59:46,Completed,Go Sedan,22.78,76.0,0,18,1,Jama Masjid
2024-11-03 21:47:47,Completed,Go Mini,36.82,694.0,0,21,1,Gurgaon Railway Station
2024-06-24 00:57:24,Completed,Go Sedan,31.26,282.0,0,0,0,Faridabad Sector 15
2024-12-11 15:03:50,Incomplete,Bike,1.68,876.0,1,15,0,Ashram
2024-03-12 10:20:12,No Driver Found,Bike,,,1,10,0,Cyber Hub
2024-01-29 10:11:07,Driver Cancelled,Premier Sedan,,,1,10,0,Kashmere Gate ISBT
2024-02-20 17:52:16,Completed,Auto,15.97,463.0,0,17,0,Kadarpur
2024-02-01 09:58:20,Incomplete,Uber XL,12.89,233.0,1,9,0,Uttam Nagar
2024-06-07 10:29:24,No Driver Found,Auto,,,1,10,0,Indraprastha
2024-08-19 01:17:51,Completed,Premier Sedan,38.96,56.0,0,1,0,Peeragarhi
2024-09-03 19:05:45,Completed,Go Mini,23.0,200.0,0,19,0,Udyog Bhawan
2024-03-30 17:33:44,Driver Cancelled,Go Mini,,,1,17,1,MG Road
2024-08-28 18:51:37,Driver Cancelled,Premier Sedan,,,1,18,0,Rohini
2024-06-14 07:18:06,Driver Cancelled,Bike,,,1,7,0,Vasant Kunj
2024-10-23 18:48:12,Completed,Premier Sedan,29.97,464.0,0,18,0,Ghitorni
2024-01-03 10:41:58,Completed,Go Mini,41.67,493.0,0,10,0,Karkarduma
2024-04-14 09:23:47,Completed,Bike,34.18,116.0,0,9,1,India Gate
2024-02-18 16:06:13,Completed,Auto,19.89,424.0,0,16,1,Shastri Nagar
2024-08-17 09:21:51,Completed,Bike,13.34,457.0,0,9,1,Inderlok
2024-01-19 18:46:44,Completed,Uber XL,18.79,400.0,0,18,0,MG Road
2024-03-12 09:57:41,Completed,Auto,8.41,94.0,0,9,0,Bahadurgarh
2024-02-18 00:54:25,Completed,Premier Sedan,30.98,563.0,0,0,1,Panipat
2024-11-05 19:46:50,No Driver Found,Go Mini,,,1,19,0,Sultanpur
2024-09-19 15:24:00,Customer Cancelled,eBike,,,1,15,0,Model Town
2024-10-30 10:09:33,Completed,Premier Sedan,29.93,385.0,0,10,0,Karkarduma
2024-08-21 09:45:53,Completed,Go Sedan,2.93,2460.0,0,9,0,Dwarka Mor
2024-12-23 19:14:16,Completed,Go Sedan,35.67,302.0,0,19,0,Chirag Delhi
2024-04-16 19:17:03,Completed,Auto,41.58,909.0,0,19,0,Shahdara
2024-06-11 20:17:35,Completed,Bike,38.59,329.0,0,20,0,Tilak Nagar
2024-01-26 13:53:27,Completed,Uber XL,21.73,1514.0,0,13,0,Kashmere Gate
2024-09-18 17:42:21,Driver Cancelled,Auto,,,1,17,0,Janakpuri
2024-05-03 22:39:26,Completed,Premier Sedan,25.94,458.0,0,22,0,Sohna Road
2024-11-25 06:49:04,Completed,Bike,19.58,486.0,0,6,0,Civil Lines Gurgaon
2024-12-16 18:07:46,Driver Cancelled,Go Mini,,,1,18,0,Subhash Nagar
2024-04-02 15:44:17,No Driver Found,Auto,,,1,15,0,Munirka
2024-06-02 14:09:07,Driver Cancelled,Auto,,,1,14,1,Subhash Chowk
2024-04-22 12:36:49,Completed,Auto,19.57,729.0,0,12,0,Sarai Kale Khan
2024-01-21 06:59:01,Customer Cancelled,eBike,,,1,6,1,Indirapuram
2024-12-12 15:12:12,Completed,Go Mini,27.77,315.0,0,15,0,Ghitorni
2024-07-30 17:27:03,Customer Cancelled,eBike,,,1,17,0,Pragati Maidan
2024-08-19 09:39:13,Customer Cancelled,Go Mini,,,1,9,0,IMT Manesar
2024-08-18 22:35:16,Driver Cancelled,Go Mini,,,1,22,1,Ramesh Nagar
2024-07-05 02:39:17,Completed,Auto,23.58,222.0,0,2,0,Satguru Ram Singh Marg
2024-04-06 23:45:43,Completed,Go Mini,5.42,833.0,0,23,1,India Gate
2024-06-18 23:02:26,Driver Cancelled,Go Sedan,,,1,23,0,DLF City Court
2024-07-17 03:24:02,Completed,Auto,32.1,183.0,0,3,0,Janakpuri
2024-01-27 13:09:59,Completed,Go Sedan,49.44,476.0,0,13,1,Manesar
2024-03-26 21:15:03,Completed,Go Sedan,42.91,140.0,0,21,0,Sadar Bazar Gurgaon
2024-03-30 21:54:18,Completed,Auto,6.33,501.0,0,21,1,Lok Kalyan Marg
2024-08-28 07:04:55,Customer Cancelled,Auto,,,1,7,0,Inderlok
2024-04-24 15:43:13,Driver Cancelled,Go Mini,,,1,15,0,Mansarovar Park
2024-11-21 13:29:12,Driver Cancelled,Uber XL,,,1,13,0,Dilshad Garden
2024-03-05 08:15:50,Completed,Go Sedan,30.07,760.0,0,8,0,Noida Sector 62
2024-05-10 11:13:30,No Driver Found,Go Sedan,,,1,11,0,Gurgaon Sector 56
2024-05-29 22:54:48,Completed,Go Mini,22.29,57.0,0,22,0,IGNOU Road
2024-03-07 12:47:24,Driver Cancelled,Auto,,,1,12,0,Rithala
2024-03-08 10:46:16,No Driver Found,Go Sedan,,,1,10,0,Rajiv Nagar
2024-03-18 06:37:36,Driver Cancelled,Go Sedan,,,1,6,0,Raj Nagar Extension
2024-10-03 17:43:24,Completed,Go Mini,17.12,398.0,0,17,0,Central Secretariat
2024-05-11 23:13:44,Completed,Go Mini,7.31,304.0,0,23,1,Dwarka Mor
2024-09-17 11:57:04,No Driver Found,Go Sedan,,,1,11,0,Nawada
2024-04-28 12:26:27,Completed,Go Mini,30.55,917.0,0,12,1,Mayur Vihar
2024-10-19 12:52:41,Completed,Bike,6.6,898.0,0,12,1,India Gate
2024-07-12 08:33:27,Completed,Go Sedan,36.6,59.0,0,8,0,Chanakyapuri
2024-05-15 18:40:37,Driver Cancelled,Auto,,,1,18,0,Ambience Mall
2024-06-09 20:48:21,Completed,Go Mini,9.02,231.0,0,20,1,Shivaji Park
2024-05-14 15:13:36,Driver Cancelled,Bike,,,1,15,0,Bhiwadi
2024-10-11 21:40:54,Driver Cancelled,eBike,,,1,21,0,Laxmi Nagar
2024-06-13 00:35:10,Completed,eBike,9.45,396.0,0,0,0,Munirka
2024-10-19 10:00:12,Completed,Go Sedan,16.87,289.0,0,10,1,Noida Sector 18
2024-05-01 17:31:38,Driver Cancelled,Go Sedan,,,1,17,0,Munirka
2024-07-07 21:22:19,Customer Cancelled,Auto,,,1,21,1,Pataudi Chowk
2024-11-26 10:44:53,Incomplete,eBike,8.85,212.0,1,10,0,Panchsheel Park
2024-03-19 17:07:37,Completed,Premier Sedan,14.39,676.0,0,17,0,Lok Kalyan Marg
2024-10-18 18:27:27,Driver Cancelled,Auto,,,1,18,0,Jama Masjid
2024-04-21 20:09:29,No Driver Found,Auto,,,1,20,1,MG Road
2024-03-17 13:40:18,No Driver Found,Auto,,,1,13,1,Noida Sector 18
2024-08-05 16:32:36,No Driver Found,Premier Sedan,,,1,16,0,Khan Market
2024-03-03 21:04:15,Completed,Premier Sedan,19.31,469.0,0,21,1,Mundka
2024-10-18 21:57:58,Driver Cancelled,Go Sedan,,,1,21,0,Moolchand
2024-11-10 16:15:18,Completed,Go Sedan,13.42,253.0,0,16,1,Sikanderpur
2024-08-18 20:34:33,Driver Cancelled,Auto,,,1,20,1,Delhi Gate
2024-05-01 16:32:59,Driver Cancelled,Premier Sedan,,,1,16,0,Noida Extension
2024-08-26 21:44:39,Driver Cancelled,Bike,,,1,21,0,Karol Bagh
2024-11-09 15:32:27,Completed,Premier Sedan,38.56,616.0,0,15,1,Janakpuri
2024-05-14 14:46:48,Completed,eBike,14.17,447.0,0,14,0,Sultanpur
2024-05-04 21:16:48,Driver Cancelled,Auto,,,1,21,1,Kaushambi
2024-02-28 20:34:41,Completed,eBike,10.1,189.0,0,20,0,Vasant Kunj
2024-10-06 15:37:35,Driver Cancelled,Bike,,,1,15,1,Sarai Kale Khan
2024-11-08 16:39:02,Completed,Uber XL,20.5,264.0,0,16,0,Vinobapuri
2024-01-11 18:00:27,Completed,Bike,6.88,100.0,0,18,0,Jahangirpuri
2024-09-20 20:38:06,Customer Cancelled,Go Sedan,,,1,20,0,Mehrauli
2024-12-23 13:22:39,Completed,Auto,9.98,2253.0,0,13,0,Shahdara
2024-04-17 18:02:32,Completed,eBike,36.88,679.0,0,18,0,Anand Vihar
2024-06-15 12:59:56,Completed,Auto,7.36,715.0,0,12,1,Sultanpur
2024-07-17 22:12:11,Incomplete,Premier Sedan,12.14,606.0,1,22,0,Faridabad Sector 15
2024-08-30 16:08:39,Completed,Auto,24.02,53.0,0,16,0,Dilshad Garden
2024-01-09 17:36:03,Completed,Premier Sedan,47.91,229.0,0,17,0,Sikanderpur
2024-12-27 19:20:25,Completed,Bike,48.18,295.0,0,19,0,Rithala
2024-07-26 23:07:56,Completed,Go Sedan,44.02,228.0,0,23,0,Ashram
2024-05-09 14:55:13,Completed,Bike,45.04,62.0,0,14,0,Kanhaiya Nagar
2024-05-19 05:57:48,Incomplete,Auto,5.76,1407.0,1,5,1,Greater Kailash
2024-03-25 15:04:24,Completed,Go Mini,45.67,394.0,0,15,0,Nirman Vihar
2024-10-09 18:56:14,Completed,Go Mini,6.78,705.0,0,18,0,Ghitorni
2024-08-31 17:40:44,Driver Cancelled,Go Sedan,,,1,17,1,DLF Phase 3
2024-10-11 12:47:53,Completed,Premier Sedan,42.96,334.0,0,12,0,Badshahpur
2024-11-24 19:22:17,Incomplete,Auto,2.07,116.0,1,19,1,Hero Honda Chowk
2024-06-09 19:34:35,Completed,Premier Sedan,13.55,3373.0,0,19,1,Hero Honda Chowk
2024-05-09 07:33:52,Incomplete,Bike,19.21,322.0,1,7,0,Chandni Chowk
2024-03-16 11:14:09,Driver Cancelled,Premier Sedan,,,1,11,1,Noida Sector 62
2024-10-12 07:17:45,Completed,Go Sedan,44.0,565.0,0,7,1,Noida Film City
2024-06-09 12:36:10,Customer Cancelled,Auto,,,1,12,1,Noida Extension
2024-05-16 14:31:43,Completed,Go Mini,39.65,1374.0,0,14,0,Nehru Place
2024-09-12 04:37:34,Completed,Go Mini,33.38,896.0,0,4,0,Nawada
2024-03-18 12:34:14,Driver Cancelled,Premier Sedan,,,1,12,0,Chirag Delhi
2024-10-28 12:12:02,Completed,Go Mini,18.01,483.0,0,12,0,Hauz Khas
2024-10-15 22:44:09,Completed,Auto,9.86,2434.0,0,22,0,Khandsa
2024-12-27 17:49:52,No Driver Found,eBike,,,1,17,0,Gurgaon Railway Station
2024-02-07 23:37:15,Completed,Go Sedan,8.64,414.0,0,23,0,Lok Kalyan Marg
2024-07-28 17:01:39,Completed,Go Sedan,34.44,1491.0,0,17,1,Ghaziabad
2024-10-26 20:45:06,Completed,Premier Sedan,12.64,308.0,0,20,1,Delhi Gate
2024-04-12 14:59:52,Completed,Premier Sedan,22.7,819.0,0,14,0,RK Puram
2024-06-17 14:15:01,Completed,Auto,48.49,155.0,0,14,0,Mandi House
2024-09-27 15:12:09,Completed,Bike,14.51,213.0,0,15,0,Cyber Hub
2024-01-12 15:11:06,Completed,Go Mini,29.46,797.0,0,15,0,Nirman Vihar
2024-03-16 22:34:00,Completed,Bike,4.47,357.0,0,22,1,Sadar Bazar Gurgaon
2024-07-11 18:23:16,Driver Cancelled,Go Mini,,,1,18,0,New Delhi Railway Station
2024-08-10 23:32:10,Completed,Go Mini,19.44,592.0,0,23,1,Gurgaon Sector 29
2024-10-16 16:22:54,Completed,Bike,39.36,95.0,0,16,0,Qutub Minar
2024-10-26 18:32:51,Completed,Auto,25.25,792.0,0,18,1,Model Town
2024-03-30 06:34:08,Completed,eBike,26.85,679.0,0,6,1,Jahangirpuri
2024-10-26 14:32:10,Completed,Uber XL,11.74,1595.0,0,14,1,Sarojini Nagar
2024-08-17 17:08:32,Completed,Auto,47.78,497.0,0,17,1,Pataudi Chowk
2024-06-01 15:13:16,Driver Cancelled,Go Sedan,,,1,15,1,Anand Vihar ISBT
2024-09-01 16:40:13,Driver Cancelled,Auto,,,1,16,1,Akshardham
2024-10-28 18:44:21,Incomplete,Premier Sedan,13.87,167.0,1,18,0,Indraprastha
2024-06-22 16:08:17,Completed,Go Sedan,44.32,627.0,0,16,1,Greater Kailash
2024-10-14 06:38:15,Driver Cancelled,Go Sedan,,,1,6,0,Udyog Vihar
2024-11-29 10:57:04,Incomplete,Go Sedan,4.9,193.0,1,10,0,Chandni Chowk
2024-07-03 18:09:28,Completed,Auto,24.14,466.0,0,18,0,Delhi Gate
2024-02-17 22:06:53,Driver Cancelled,Auto,,,1,22,1,MG Road
2024-06-29 20:29:25,Driver Cancelled,Premier Sedan,,,1,20,1,Vaishali
2024-10-06 19:11:33,Completed,Go Mini,26.18,304.0,0,19,1,Samaypur Badli
2024-05-06 21:57:45,Completed,Go Mini,14.83,88.0,0,21,0,Rohini West
2024-05-01 17:02:13,No Driver Found,Auto,,,1,17,0,Shastri Park
2024-02-20 19:10:09,Completed,Premier Sedan,44.98,781.0,0,19,0,RK Puram
2024-12-19 19:02:28,Completed,Auto,36.43,136.0,0,19,0,Kashmere Gate ISBT
2024-09-13 19:05:19,Completed,Go Mini,12.24,135.0,0,19,0,INA Market
2024-01-23 18:23:19,Incomplete,Auto,19.92,462.0,1,18,0,South Extension
2024-02-03 07:20:19,Incomplete,Auto,19.86,748.0,1,7,1,Dwarka Sector 21
2024-04-16 20:40:34,Completed,Go Sedan,38.98,334.0,0,20,0,Rithala
2024-09-29 12:31:58,Incomplete,Go Mini,8.04,511.0,1,12,1,MG Road
2024-03-13 10:42:16,Completed,Go Sedan,22.84,189.0,0,10,0,Malviya Nagar
2024-07-27 11:14:43,Completed,Auto,48.71,575.0,0,11,1,Nehru Place
2024-05-18 18:17:51,Completed,eBike,49.07,331.0,0,18,1,Khandsa
2024-12-16 08:53:40,Completed,Go Sedan,46.79,805.0,0,8,0,MG Road
2024-10-17 15:00:52,Completed,Go Sedan,22.61,825.0,0,15,0,Saidulajab
2024-09-27 15:59:29,Completed,Premier Sedan,7.02,210.0,0,15,0,Panchsheel Park
2024-01-06 18:52:48,Driver Cancelled,Go Sedan,,,1,18,1,Tughlakabad
2024-11-12 11:09:24,Completed,Go Mini,17.77,82.0,0,11,0,Mansarovar Park
2024-04-28 02:01:10,Completed,Premier Sedan,18.77,742.0,0,2,1,Bhikaji Cama Place
2024-12-08 12:36:09,Completed,Auto,23.44,957.0,0,12,1,Panchsheel Park
2024-05-26 10:04:45,Completed,Auto,12.93,612.0,0,10,1,Ghaziabad
2024-06-25 18:06:12,Completed,Go Mini,11.7,459.0,0,18,0,Munirka
2024-02-07 13:29:40,Driver Cancelled,Auto,,,1,13,0,Noida Film City
2024-06-02 11:38:20,Driver Cancelled,Premier Sedan,,,1,11,1,New Colony
2024-11-27 17:28:46,Completed,Auto,44.68,545.0,0,17,0,Kashmere Gate ISBT
2024-11-09 17:33:19,No Driver Found,Bike,,,1,17,1,Tughlakabad
2024-11-26 12:28:55,Incomplete,Go Sedan,8.79,923.0,1,12,0,Samaypur Badli
2024-04-27 11:04:55,Driver Cancelled,Auto,,,1,11,1,South Extension
2024-03-19 19:51:48,Completed,Go Mini,10.84,159.0,0,19,0,Netaji Subhash Place
2024-12-10 18:51:12,Completed,Bike,26.16,275.0,0,18,0,Saket A Block
2024-07-15 09:12:52,Completed,Uber XL,4.69,461.0,0,9,0,Mandi House
2024-07-23 20:46:08,No Driver Found,Auto,,,1,20,0,Qutub Minar
2024-06-24 12:06:59,Completed,Premier Sedan,11.13,327.0,0,12,0,Kadarpur
2024-09-06 16:52:26,Customer Cancelled,Go Mini,,,1,16,0,Vidhan Sabha
2024-08-23 01:33:05,No Driver Found,Auto,,,1,1,0,Tilak Nagar
2024-04-10 10:44:12,Completed,Auto,22.98,981.0,0,10,0,Udyog Vihar Phase 4
